id,description,title,lang,url,banner,capacity,starting_at,ending_at,status,created_at,updated_at,author_id,event_type_id,host,venue_id,excerpt,academy_id,eventbrite_id,eventbrite_organizer_id,eventbrite_status,eventbrite_url,organization_id,published_at,eventbrite_sync_description,eventbrite_sync_status,online_event,sync_with_eventbrite,currency,slug,tags,live_stream_url,host_user_id,free_for_bootcamps,uuid
212,GEEKTALKS - DEMO DAY ¡TÚ TAMBIÉN HARÁS ESTO CUANDO SEAS PROGRAMADOR!,GEEKTALKS - PRESENTACIÓN DE PROYECTOS FINALES,,https://www.eventbrite.com/e/geektalks-presentacion-de-proyectos-finales-tickets-214441248547,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F188704609%2F187450375408%2F1%2Foriginal.20211119-035031?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=40991174ed57f5f54596a762c94eb850,200,2021-12-01 17:30:00+00:00,2021-12-01 18:30:00+00:00,ACTIVE,2021-11-19 07:30:54.870413+00:00,2023-08-22 14:08:30.534636+00:00,,,,,GEEKTALKS - DEMO DAY ¡TÚ TAMBIÉN HARÁS ESTO CUANDO SEAS PROGRAMADOR!,6.0,214441248547,,live,https://www.eventbrite.com/e/geektalks-presentacion-de-proyectos-finales-tickets-214441248547,4,2021-11-19 04:27:58+00:00,2021-12-01 07:31:14.344451+00:00,PERSISTED,True,False,USD,,,,,,3cdae5f0-5a2a-4d1f-b420-b07334695478
216,Discover that learning to code will open the doors to the opportunities you are seeking,Pitch Day! Final Project Presentations!,,https://www.eventbrite.com/e/pitch-day-final-project-presentations-tickets-219922262407,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F199369909%2F187450375408%2F1%2Foriginal.20211210-174651?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&s=b8fedf067eb15a756527015e870f4a0e,100,2021-12-10 23:00:00+00:00,2021-12-11 02:00:00+00:00,ACTIVE,2021-12-01 07:31:14.393006+00:00,2023-08-22 14:08:30.545152+00:00,,,,,Discover that learning to code will open the doors to the opportunities you are seeking,4.0,219922262407,,started,https://www.eventbrite.com/e/pitch-day-final-project-presentations-tickets-219922262407,4,2021-11-30 14:20:21+00:00,2021-12-11 07:31:00.491310+00:00,PERSISTED,False,False,USD,,,,,,422f8497-f59b-4a98-a28c-3b252b5e4e33
205,Como encontrar mi primer empleo como Developer,Cómo encontrar mi primer trabajo como Programador,,https://www.eventbrite.com/e/como-encontrar-tu-primer-trabajo-como-programador-con-flyncer-tickets-196117000227,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F171685189%2F187450375408%2F1%2Foriginal.20211021-204130?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C6480%2C3240&s=7a896ce3890fccbfc8aca89974a8f7f0,70,2021-11-04 17:30:00+00:00,2021-11-04 19:00:00+00:00,ACTIVE,2021-10-22 07:31:15.377245+00:00,2023-08-22 14:08:30.551812+00:00,,,,,Como encontrar mi primer empleo como Developer,6.0,196117000227,,live,https://www.eventbrite.com/e/como-encontrar-mi-primer-trabajo-como-programador-tickets-196117000227,4,2021-10-21 20:54:39+00:00,2021-11-04 07:33:33.971749+00:00,PERSISTED,True,False,USD,,,,,,1d398f4c-9901-4787-a50c-f1fea4b670a9
210,"Hi Geek! 
Welcome to our GeekForce workshop where you'll learn the best practices to fin your first job as a developer!",GeekForce Workshop,,https://www.eventbrite.com/e/geekforce-workshop-tickets-204789078647,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F180184839%2F187450375408%2F1%2Foriginal.20211104-162335?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C85%2C2160%2C1080&s=74be721e3999392edc7c650f382af927,100,2021-11-05 22:00:00+00:00,2021-11-05 23:30:00+00:00,ACTIVE,2021-11-04 07:33:34.007624+00:00,2023-08-22 14:08:30.563740+00:00,,,,,"Hi Geek! 
Welcome to our GeekForce workshop where you'll learn the best practices to fin your first job as a developer!",4.0,204789078647,,live,https://www.eventbrite.com/e/geekforce-workshop-tickets-204789078647,4,2021-11-03 22:03:56+00:00,2021-11-05 07:30:17.092342+00:00,PERSISTED,True,False,USD,,,,,,c96eb270-1e0b-4de6-8270-20fa81c7a5bd
208,Meet with hiring partners and skyrocket your career in tech! ,Launch your career: Connect with Chewy,,https://www.eventbrite.com/e/launch-your-career-connect-with-chewy-tickets-199355275997,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F174385539%2F187450375408%2F1%2Foriginal.20211026-185353?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=cee82258867c0c5609130e191ebe8885,100,2021-11-10 22:00:00+00:00,2021-11-10 23:30:00+00:00,ACTIVE,2021-10-27 07:32:51.186788+00:00,2023-08-22 14:08:30.569794+00:00,,,,,Meet with hiring partners and skyrocket your career in tech! ,4.0,199355275997,,live,https://www.eventbrite.com/e/launch-your-career-connect-with-chewy-tickets-199355275997,4,2021-10-26 19:38:27+00:00,2021-11-10 07:30:53.376395+00:00,PERSISTED,True,False,USD,,,,,,06a47677-063f-436f-ae24-55e4d66d0e36
262,"Tienes dudas sobre tu carrera? ¿Aun no te convence al 100%?

Si alguna vez te has preguntado todo esto, ¡la respuesta es SI y esta aquí!",Cambié de carrera para convertirme en programador,,https://www.eventbrite.com/e/cambie-de-carrera-para-convertirme-en-programador-tickets-261129333867,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F222684739%2F187450375408%2F1%2Foriginal.20220202-152545?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C16%2C2066%2C1033&s=fc6d12db75877a6eedfad97e0908b66b,400,2022-02-07 20:30:00+00:00,2022-02-07 21:30:00+00:00,COMPLETED,2022-02-02 16:34:57.261876+00:00,2023-08-22 14:08:30.626881+00:00,,,,,"Tienes dudas sobre tu carrera? ¿Aun no te convence al 100%?

Si alguna vez te has preguntado todo esto, ¡la respuesta es SI y esta aquí!",5.0,261129333867,,completed,https://www.eventbrite.com/e/cambie-de-carrera-para-convertirme-en-programador-tickets-261129333867,4,2022-02-02 15:36:14+00:00,2022-02-08 12:45:11.249569+00:00,PERSISTED,True,False,USD,,,,,,ebadd82a-4d84-4923-9637-20f61372295a
209,GEEKTALKS - DEMO DAY ¡TÚ TAMBIÉN HARÁS ESTO CUANDO SEAS PROGRAMADOR!,GEEKTALKS - PRESENTACIÓN DE PROYECTOS FINALES,,https://www.eventbrite.com/e/geektalks-presentacion-de-proyectos-finales-tickets-204193607577,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F178968899%2F187450375408%2F1%2Foriginal.20211102-233206?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C10%2C4320%2C2160&s=d79db2c36ebe505edc266ad3f9401494,200,2021-11-11 17:30:00+00:00,2021-11-11 18:30:00+00:00,ACTIVE,2021-11-03 07:33:26.503617+00:00,2023-08-22 14:08:30.575974+00:00,,,,,GEEKTALKS - DEMO DAY ¡TÚ TAMBIÉN HARÁS ESTO CUANDO SEAS PROGRAMADOR!,6.0,204193607577,,live,https://www.eventbrite.com/e/geektalks-presentacion-de-proyectos-finales-tickets-204193607577,4,2021-11-02 23:35:36+00:00,2021-11-11 07:30:45.714153+00:00,PERSISTED,True,False,USD,,,,,,f7385c48-e53b-4b6f-ac5d-c97dbfadde73
211,¡Conoce increíbles proyectos de los que serán oficialmente Desarrolladores Web Full-Stack!,GeekTALKS: Presentación de proyectos finales,,https://www.eventbrite.com/e/geektalks-presentacion-de-proyectos-finales-tickets-211350965427,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F187717569%2F187450375408%2F1%2Foriginal.20211117-181926?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=3f247bc6efef5a1d45a91ea4976158c4,50,2021-11-19 21:30:00+00:00,2021-11-19 23:30:00+00:00,ACTIVE,2021-11-16 07:30:43.711081+00:00,2023-08-22 14:08:30.583234+00:00,,,,,¡Conoce increíbles proyectos de los que serán oficialmente Desarrolladores Web Full-Stack!,2.0,211350965427,,live,https://www.eventbrite.com/e/geektalks-presentacion-de-proyectos-finales-tickets-211350965427,4,2021-11-15 22:22:47+00:00,2021-11-19 07:30:54.840753+00:00,PERSISTED,True,False,USD,,,,,,5d4770fd-a362-4d60-9e0f-8bbc5e02502b
215,Ho ho ho! Christmas is here and with it an amazing coding challenges and incredible prizes!,A 4Geeks Christmas Challenge #GeekMas,,https://www.eventbrite.com/e/a-4geeks-christmas-challenge-geekmas-tickets-219336861457,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F196008969%2F187450375408%2F1%2Foriginal.20211203-191914?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C6106%2C3053&s=90832460a6c45b417622de4c816497bc,100,2021-12-01 10:00:00+00:00,2021-12-23 00:00:00+00:00,ACTIVE,2021-11-30 07:30:26.436122+00:00,2023-08-22 14:08:30.589696+00:00,,,,,Ho ho ho! Christmas is here and with it an amazing coding challenges and incredible prizes!,4.0,219336861457,,started,https://www.eventbrite.com/e/a-4geeks-christmas-challenge-geekmas-tickets-219336861457,4,2021-11-29 21:40:15+00:00,2021-12-23 09:08:44.994111+00:00 => 'NoneType' object is not subscriptable,ERROR,True,False,USD,,,,,,342dcc67-db69-4ee0-9e35-6e4a3fd0a27a
214,Get ready to skyrocket your tech career in 2022!,A New Years State of Mind: Boost your 2022 Career with AI,,https://www.eventbrite.com/e/a-new-years-state-of-mind-boost-your-2022-career-with-ai-tickets-217168235037,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F192351439%2F187450375408%2F1%2Foriginal.20211126-164821?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=95fced60dc13cc037afb3ef0d8ab54ff,100,2021-12-16 23:00:00+00:00,2021-12-17 02:00:00+00:00,ACTIVE,2021-11-25 07:30:13.815814+00:00,2023-08-22 14:08:30.595898+00:00,,,,,Get ready to skyrocket your tech career in 2022!,4.0,217168235037,,started,https://www.eventbrite.com/e/a-new-years-state-of-mind-boost-your-2022-career-with-ai-tickets-217168235037,4,2021-11-24 21:14:46+00:00,2021-12-17 07:30:17.195460+00:00,PERSISTED,False,False,USD,,,,,,6a74a442-0acc-4de4-bf0e-7b5857965ed1
218,¡Conoce la manera de cambiar tu vida al aprender a programar en pocas semanas!,Intro to Coding: Descubre cómo potenciar tu carrera como programador,,https://www.eventbrite.com/e/intro-to-coding-descubre-como-potenciar-tu-carrera-como-programador-tickets-223478208337,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F197029859%2F187450375408%2F1%2Foriginal.20211206-173104?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=a923b5bb64fd68974a9621bae8a60fff,80,2022-01-13 20:30:00+00:00,2022-01-13 23:00:00+00:00,COMPLETED,2021-12-07 07:30:49.073467+00:00,2023-08-22 14:08:30.601955+00:00,,,,,¡Conoce la manera de cambiar tu vida al aprender a programar en pocas semanas!,2.0,223478208337,,completed,https://www.eventbrite.com/e/intro-to-coding-descubre-como-potenciar-tu-carrera-como-programador-tickets-223478208337,4,2021-12-06 17:43:31+00:00,2022-01-14 10:03:39.830025+00:00,PERSISTED,False,False,USD,,,,,,e73dc3cd-5cff-466f-8cdb-2012db127f18
251,Discover that learning to code will open the doors to the opportunities you are seeking,PITCH DAY: Final Projects Presentations! #GeekTalks,,https://www.eventbrite.com/e/pitch-day-final-projects-presentations-geektalks-tickets-227821519297,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F206834929%2F187450375408%2F1%2Foriginal.20220103-194128?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=38eb67ae5c607163625a41453d7bd8ee,100,2022-01-07 23:00:00+00:00,2022-01-08 02:00:00+00:00,COMPLETED,2021-12-15 07:30:35.265091+00:00,2023-08-22 14:08:30.608868+00:00,,,,,Discover that learning to code will open the doors to the opportunities you are seeking,4.0,227821519297,,completed,https://www.eventbrite.com/e/pitch-day-final-projects-presentations-geektalks-tickets-227821519297,4,2021-12-14 18:03:41+00:00,2022-01-08 09:20:25.362436+00:00,PERSISTED,False,False,USD,,,,,,d3e8884a-a2ce-4e43-a29e-024b62170962
776,,testing event number 4,,https://www.eventbrite.com/e/testing-event-number-4-tickets-692543685807,,5,2023-08-16 15:44:00+00:00,2023-08-16 17:44:00+00:00,DRAFT,2023-08-04 15:44:56.712857+00:00,2023-08-22 14:08:30.615531+00:00,,,,,fads adfadf,10.0,692543685807,,draft,https://www.eventbrite.com/e/testing-event-number-4-tickets-692543685807,4,,2023-08-04 15:45:06.945093+00:00,PERSISTED,True,True,USD,testing-event-number-4-776,,,,True,2a6cd813-32ce-4937-afc7-e3264bfaf5ee
252,Skyrocket your career in tech!,Career Week 2022!,,https://www.eventbrite.com/e/career-week-2022-tickets-241152733317,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F208965839%2F187450375408%2F1%2Foriginal.20220107-145003?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=2981882f312572abc5826e87cc7c5943,60,2022-01-17 23:00:00+00:00,2022-01-21 00:00:00+00:00,COMPLETED,2022-01-07 14:42:08.870620+00:00,2023-08-22 14:08:30.621335+00:00,,,,,Skyrocket your career in tech!,4.0,241152733317,,completed,https://www.eventbrite.com/e/career-week-2022-tickets-241152733317,4,2022-01-07 15:27:59+00:00,2022-01-21 09:21:44.519116+00:00,PERSISTED,True,False,USD,,,,,,133de59c-a986-45d5-bece-467adcbbd853
552,¡Te esperamos el próximo 8 de febrero!,Cómo manejar la frustración en el mundo de la programación,es,https://www.eventbrite.com/e/como-manejar-la-frustracion-en-el-mundo-de-la-programacion-tickets-516768166497,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F431990039%2F187450375408%2F1%2Foriginal.20230125-152734?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1024%2C512&s=38677d19b1a1b1440e2564099347d195,130,2023-02-08 21:00:00+00:00,2023-02-08 23:00:00+00:00,COMPLETED,2023-01-16 15:28:22.153176+00:00,2023-08-22 14:08:30.644491+00:00,,22.0,Janeth Kalaouz,,¡Te esperamos el próximo 8 de febrero!,2.0,516768166497,,completed,https://www.eventbrite.com/e/entradas-como-manejar-la-frustracion-en-el-mundo-de-la-programacion-516768166497,4,2023-01-16 15:45:21+00:00,2023-02-09 13:50:27.301006+00:00,PERSISTED,True,True,USD,como-manejar-la-frustracion-en-el-mundo-de-la-programacion,"career-support-attendee,fs-event-attendee",,,,26b54440-97d5-4452-ae8e-77320020763a
803,"During the workshop, attendees will delve into the fundamentals of API development and explore the versatility and simplicity of Python and Flask in this domain. Camilo Villegas will guide participants through the process of building an API from scratch, covering topics such as routing, request handling, authentication, and database integration. Through hands-on exercises and live coding demonstrations, attendees will have the opportunity to engage actively and apply their new skills in real-time.

By the end of the event, participants will have a solid understanding of API development principles and the confidence to create their own APIs using Python and Flask. They will have learned best practices, practical techniques, and essential tools necessary to build efficient, scalable, and secure APIs.


Join us on September 21st and take the first step towards becoming an API development expert. Reserve your spot now for an unforgettable and enlightening experience.",Create an API with Python/Flask,en,https://www.eventbrite.com/e/create-an-api-with-pythonflask-tickets-701082144567,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F578445399%2F187450375408%2F1%2Foriginal.20230818-184437?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=2a4dedcaf556c0029738855ae82f5bf5,100,2023-09-21 22:00:00+00:00,2023-09-22 00:00:00+00:00,ACTIVE,2023-08-18 18:37:35.105306+00:00,2023-09-13 07:30:23.101926+00:00,,9.0,,,"Join us for a hands-on workshop on September 21st organized by 4Geeks Academy, featuring the esteemed speaker Camilo Villegas.",4.0,701082144567,,live,https://www.eventbrite.com/e/create-an-api-with-pythonflask-tickets-701082144567,4,2023-08-18 18:52:31+00:00,2023-09-13 07:30:23.089559+00:00,PERSISTED,True,True,USD,create-an-api-with-python-flask-803,"tech-python,openhouse-attendee",https://meet.google.com/cjr-jcdn-zoy?authuser=4,6186.0,True,1e2a9c54-027a-482b-b77b-5c6c5b0784d6
410,Únete a este evento para darte las herramientas y estrategias necesarias para que puedas manejar el estrés de la mejor manera,5 Claves para afrontar una entrevista laboral en inglés,es,https://www.eventbrite.com/e/5-claves-para-afrontar-una-entrevista-laboral-en-ingles-tickets-356644642727,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F296773039%2F187450375408%2F1%2Foriginal.20220603-170724?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C6480%2C3240&s=56773fc6b0624043feb1b2a13091e457,500,2022-06-16 22:00:00+00:00,2022-06-16 23:00:00+00:00,COMPLETED,2022-06-03 17:04:41.706319+00:00,2023-08-22 14:08:30.655076+00:00,,,4Geeks Academy Chile,,Únete a este evento para darte las herramientas y estrategias necesarias para que puedas manejar el estrés de la mejor manera,5.0,356644642727,,completed,https://www.eventbrite.com/e/5-claves-para-afrontar-una-entrevista-laboral-en-ingles-tickets-356644642727,4,2022-06-03 17:56:01+00:00,2022-06-17 12:06:55.054303+00:00,PERSISTED,True,True,USD,5-claves-para-afrontar-una-entrevista-laboral-en-ingles,"fs-event-attendee,career-support-attendee",,,,d9dd3c7c-540a-4f70-8b17-965de8339734
595,Join us on February 28!,Create a TodoList using VANILLA JS,en,https://www.eventbrite.com/e/todolist-with-vanilla-js-tickets-541777901287,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F448780969%2F187450375408%2F1%2Foriginal.20230217-164832?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C3240%2C1620&s=c277660c7f517fcaf7ef8c602b022d3e,50,2023-02-28 23:00:00+00:00,2023-03-01 00:00:00+00:00,COMPLETED,2023-02-09 20:57:30.270619+00:00,2023-08-22 14:08:30.660799+00:00,,7.0,Brent Solomon,,Join us on February 28!,4.0,541777901287,,completed,https://www.eventbrite.com/e/create-a-todolist-using-vanilla-js-tickets-541777901287,4,2023-02-09 21:00:50+00:00,2023-03-01 09:57:22.545231+00:00,PERSISTED,True,True,USD,create-a-todolist-using-vanilla-js,"tech-javascript,tech-frontend",https://www.youtube.com/watch?v=LC0Er_dDDO0,,,5e89b35b-36b9-41de-a081-d75daabcdfc0
339,Descripción,GEEKTALKS - DEMODAY - PRESENTACIÓN DE PROYECTOS FINALES,,https://www.eventbrite.com/e/geektalks-demoday-presentacion-de-proyectos-finales-tickets-301304779707,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F250079019%2F400512721347%2F1%2Foriginal.20220318-121957?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&s=88e07feed86cfe45ba1a2860e4563d71,200,2022-03-30 16:30:00+00:00,2022-03-30 18:00:00+00:00,COMPLETED,2022-03-18 09:54:26.825500+00:00,2023-08-22 14:08:30.649727+00:00,,,,,Descripción,6.0,301304779707,,completed,https://www.eventbrite.com/e/geektalks-demoday-presentacion-de-proyectos-finales-tickets-301304779707,4,2022-03-22 09:00:18+00:00,2022-03-31 04:02:33.355241+00:00,PERSISTED,True,True,USD,,,,,,41b29194-f853-429f-abc1-8df8b873b1be
601,¡Descubre todo lo que puedes aprender como estudiante de 4Geeks Academy España!,GeekTALKS - Demo de Proyectos Finales España,es,https://www.eventbrite.com/e/geektalks-demo-de-proyectos-finales-espana-tickets-558738380537,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F467581099%2F187450375408%2F1%2Foriginal.20230313-150511?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=7012c15f492fa43fa05cf7d4f9917cae,50,2023-03-16 18:00:00+00:00,2023-03-16 20:00:00+00:00,COMPLETED,2023-02-22 14:00:38.322883+00:00,2023-08-22 14:08:30.666511+00:00,,29.0,Victor Gómez,,¡Descubre todo lo que puedes aprender como estudiante de 4Geeks Academy España!,6.0,558738380537,,completed,https://www.eventbrite.com/e/entradas-geektalks-demo-de-proyectos-finales-espana-558738380537,4,2023-02-22 14:32:22+00:00,2023-03-17 08:59:01.102015+00:00,PERSISTED,True,True,USD,geektalks-demo-de-proyectos-finales-espana,"openhouse-attendee,geektalk-attendee",https://www.youtube.com/watch?v=rat8XB_xP1g,,,0c6d8d78-88b9-4ee4-9c36-62bd16b34732
268,Invierte en tu futuro: Conviértete en un Desarrollador Full-Stack con 4Geeks Academy,Info Session: Transforma tu carrera aprendiendo a programar,,https://www.eventbrite.com/e/info-session-transforma-tu-carrera-aprendiendo-a-programar-tickets-269818122267,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F230496989%2F187450375408%2F1%2Foriginal.20220215-183129?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=594743414edfe4acecd27a583105bc01,100,2022-02-24 22:00:00+00:00,2022-02-24 23:00:00+00:00,COMPLETED,2022-02-15 18:30:47.228675+00:00,2023-08-22 14:08:30.671874+00:00,,,,,Invierte en tu futuro: Conviértete en un Desarrollador Full-Stack con 4Geeks Academy,7.0,269818122267,,completed,https://www.eventbrite.com/e/info-session-transforma-tu-carrera-aprendiendo-a-programar-tickets-269818122267,4,2022-02-15 18:46:56+00:00,2022-02-25 13:04:33.885540+00:00,PERSISTED,True,False,USD,,,,,,7f88570d-514d-4c92-8584-6ed5049c52e6
260,¡Eleva tu carrera como programador aprendiendo  HTML! ,¡Aprende de HTML de cero! Intro-Session,,https://www.eventbrite.com/e/aprende-de-html-de-cero-intro-session-tickets-243823090427,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F211343479%2F187450375408%2F1%2Foriginal.20220112-162748?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1080%2C540&s=63c6ff8f340acd787ed661368ffcb930,300,2022-02-03 22:00:00+00:00,2022-02-04 00:00:00+00:00,COMPLETED,2022-02-02 16:34:57.199431+00:00,2023-08-22 14:08:30.677723+00:00,,,,,¡Eleva tu carrera como programador aprendiendo  HTML! ,7.0,243823090427,,completed,https://www.eventbrite.com/e/aprende-de-html-de-cero-intro-session-tickets-243823090427,4,2022-01-12 16:35:14+00:00,2022-02-04 13:42:15.581545+00:00,PERSISTED,True,False,USD,,,,,,d7159054-1076-411a-88c3-3e9b624c503b
628,¡Te esperamos el 18 de mayo!,Dominando Visual Studio Code: Trabajando con repositorios locales,es,https://www.eventbrite.com/e/dominando-visual-studio-code-trabajando-con-repositorios-locales-tickets-622776179317,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F498419459%2F187450375408%2F1%2Foriginal.20230421-223504?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=d1006408fc90af41a9ada9453681c452,100,2023-05-19 00:00:00+00:00,2023-05-19 01:00:00+00:00,COMPLETED,2023-04-21 22:30:42.388694+00:00,2023-08-22 14:08:30.690603+00:00,,26.0,Arnaldo Pérez,,¡Te esperamos el 18 de mayo!,7.0,622776179317,,completed,https://www.eventbrite.com/e/entradas-dominando-visual-studio-code-trabajando-con-repositorios-locales-622776179317,4,2023-04-21 22:40:47+00:00,2023-05-19 12:31:57.293926+00:00,PERSISTED,True,True,USD,dominando-visual-studio-code-trabajando-con-repositorios-locales,"openhouse-attendee,fs-event-attendee",https://bluejeans.com/668786553/9347,,,1889adfa-4e3c-421d-8557-b868ea1e5f9e
263,Construye un feed de Instagram con HTML & CSS en poco más de 1 hora.,Crea tu propio feed de Instagram con HTML y CSS,,https://www.eventbrite.com/e/crea-tu-propio-feed-de-instagram-con-html-y-css-tickets-253698327527,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F217546609%2F187450375408%2F1%2Foriginal.20220124-213345?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=2a20abfc2483ebdcd3bb014058722b99,100,2022-02-10 20:00:00+00:00,2022-02-10 21:30:00+00:00,COMPLETED,2022-02-02 16:34:57.299981+00:00,2023-08-22 14:08:30.696250+00:00,,,,,Construye un feed de Instagram con HTML & CSS en poco más de 1 hora.,2.0,253698327527,,completed,https://www.eventbrite.com/e/crea-tu-propio-feed-de-instagram-con-html-y-css-tickets-253698327527,4,2022-01-22 18:42:31+00:00,2022-02-11 13:22:43.766632+00:00,PERSISTED,True,False,USD,,,,,,2a82403f-8c1e-485c-9421-6d1cac298244
